"country","city","customer_id","customer_name","amount","payment_id","payment_date"
"India","Karnal",274,"Naomi Jennings","0.99",25227,"2007-04-28 23:33:42.996577"
"India","Karnal",274,"Naomi Jennings","5.99",25228,"2007-04-29 05:03:11.996577"
"India","Karnal",274,"Naomi Jennings","7.99",25229,"2007-04-29 08:29:14.996577"
"India","Karnal",274,"Naomi Jennings","4.99",25230,"2007-04-30 16:15:16.996577"
"India","Karnal",274,"Naomi Jennings","4.99",25231,"2007-04-30 05:08:11.996577"
"India","Karnal",274,"Naomi Jennings","4.99",25232,"2007-04-30 17:49:15.996577"
"United States","Peoria",275,"Carole Barnett","0.99",25233,"2007-04-07 19:42:45.996577"
"United States","Peoria",275,"Carole Barnett","0.99",25234,"2007-04-08 07:08:28.996577"
"United States","Peoria",275,"Carole Barnett","9.99",25235,"2007-04-08 19:54:37.996577"
"United States","Peoria",275,"Carole Barnett","5.99",25236,"2007-04-11 16:22:35.996577"
"United States","Peoria",275,"Carole Barnett","0.99",25237,"2007-04-12 18:18:42.996577"
"United States","Peoria",275,"Carole Barnett","2.99",25238,"2007-04-27 20:40:02.996577"
"United States","Peoria",275,"Carole Barnett","4.99",25239,"2007-04-27 22:02:23.996577"
"United States","Peoria",275,"Carole Barnett","2.99",25240,"2007-04-29 17:31:41.996577"
"United States","Peoria",275,"Carole Barnett","2.99",25241,"2007-04-30 12:59:57.996577"
"United States","Warren",276,"Brandy Graves","2.99",25242,"2007-04-06 09:19:54.996577"
"United States","Warren",276,"Brandy Graves","0.99",25243,"2007-04-08 10:44:03.996577"
"United States","Warren",276,"Brandy Graves","4.99",25244,"2007-04-09 08:47:06.996577"
"United States","Warren",276,"Brandy Graves","4.99",25245,"2007-04-09 11:53:44.996577"
"United States","Warren",276,"Brandy Graves","5.99",25246,"2007-04-27 10:28:45.996577"
"United States","Warren",276,"Brandy Graves","2.99",25247,"2007-04-28 07:38:32.996577"
"United States","Warren",276,"Brandy Graves","0.99",25248,"2007-04-30 06:09:05.996577"
"United States","Warren",276,"Brandy Graves","1.99",25249,"2007-04-30 06:31:05.996577"
"United States","Warren",276,"Brandy Graves","4.99",25250,"2007-04-30 07:16:46.996577"
"United States","Warren",276,"Brandy Graves","8.99",25251,"2007-04-30 12:06:43.996577"
"United States","Warren",276,"Brandy Graves","5.99",25252,"2007-04-30 20:49:12.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","5.99",25253,"2007-04-06 10:24:01.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","2.99",25254,"2007-04-06 17:40:09.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","4.99",25255,"2007-04-07 14:15:36.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","5.99",25256,"2007-04-08 23:14:07.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","0.99",25257,"2007-04-10 16:42:48.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","2.99",25258,"2007-04-10 19:27:21.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","2.99",25259,"2007-04-11 23:30:24.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","5.99",25260,"2007-04-12 00:45:26.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","4.99",25261,"2007-04-27 15:40:13.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","2.99",25262,"2007-04-29 05:10:02.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","4.99",25263,"2007-04-30 05:00:02.996577"
"Nigeria","Ogbomosho",277,"Olga Jimenez","0.99",25264,"2007-04-30 12:49:25.996577"
"Turkey","Inegl",278,"Billie Horton","2.99",25265,"2007-04-06 12:00:03.996577"
"Turkey","Inegl",278,"Billie Horton","4.99",25266,"2007-04-07 21:03:50.996577"
"Turkey","Inegl",278,"Billie Horton","8.99",25267,"2007-04-08 17:38:25.996577"
"Turkey","Inegl",278,"Billie Horton","4.99",25268,"2007-04-12 18:40:32.996577"
"Turkey","Inegl",278,"Billie Horton","0.99",25269,"2007-04-27 08:48:53.996577"
"Turkey","Inegl",278,"Billie Horton","0.99",25270,"2007-04-28 07:15:09.996577"
"Turkey","Inegl",278,"Billie Horton","5.99",25271,"2007-04-28 22:20:19.996577"
"Turkey","Inegl",278,"Billie Horton","4.99",25272,"2007-04-30 01:49:31.996577"
"Turkey","Inegl",278,"Billie Horton","2.99",25273,"2007-04-30 20:24:39.996577"
"Iran","Tabriz",279,"Dianne Shelton","4.99",25274,"2007-04-07 23:02:51.996577"
"Iran","Tabriz",279,"Dianne Shelton","7.99",25275,"2007-04-08 22:50:28.996577"
"Iran","Tabriz",279,"Dianne Shelton","2.99",25276,"2007-04-09 11:58:10.996577"
"Iran","Tabriz",279,"Dianne Shelton","9.99",25277,"2007-04-09 16:43:58.996577"
"Iran","Tabriz",279,"Dianne Shelton","0.99",25278,"2007-04-11 09:16:47.996577"
"Iran","Tabriz",279,"Dianne Shelton","2.99",25279,"2007-04-28 11:34:16.996577"
"Iran","Tabriz",279,"Dianne Shelton","3.99",25280,"2007-04-29 09:54:20.996577"
"Iran","Tabriz",279,"Dianne Shelton","5.99",25281,"2007-04-30 10:15:23.996577"
"Iran","Tabriz",279,"Dianne Shelton","2.99",25282,"2007-04-30 22:10:59.996577"
"Nigeria","Owo",280,"Tracey Barrett","4.99",25283,"2007-04-08 06:16:38.996577"
"Nigeria","Owo",280,"Tracey Barrett","0.99",25284,"2007-04-12 18:00:40.996577"
"Nigeria","Owo",280,"Tracey Barrett","4.99",25285,"2007-04-27 02:29:34.996577"
"Nigeria","Owo",280,"Tracey Barrett","0.99",25286,"2007-04-28 09:40:38.996577"
"Nigeria","Owo",280,"Tracey Barrett","0.99",25287,"2007-04-29 02:13:18.996577"
"Nigeria","Owo",280,"Tracey Barrett","0.99",25288,"2007-04-29 03:39:26.996577"
"Nigeria","Owo",280,"Tracey Barrett","7.99",25289,"2007-04-29 10:03:49.996577"
"Nigeria","Owo",280,"Tracey Barrett","6.99",25290,"2007-04-29 15:13:21.996577"
"Nigeria","Owo",280,"Tracey Barrett","3.99",25291,"2007-04-29 17:26:50.996577"
"Nigeria","Owo",280,"Tracey Barrett","0.99",25292,"2007-04-29 23:59:51.996577"
"Nigeria","Owo",280,"Tracey Barrett","0.99",25293,"2007-04-30 07:17:52.996577"
"China","Fuzhou",281,"Leona Obrien","0.99",25294,"2007-04-08 05:43:40.996577"
"China","Fuzhou",281,"Leona Obrien","6.99",25295,"2007-04-08 17:34:00.996577"
"China","Fuzhou",281,"Leona Obrien","5.99",25296,"2007-04-09 18:49:36.996577"
"China","Fuzhou",281,"Leona Obrien","0.99",25297,"2007-04-12 16:56:38.996577"
"China","Fuzhou",281,"Leona Obrien","2.99",25298,"2007-04-27 01:32:03.996577"
"China","Fuzhou",281,"Leona Obrien","3.99",25299,"2007-04-27 19:41:54.996577"
"China","Fuzhou",281,"Leona Obrien","0.99",25300,"2007-04-28 18:23:47.996577"
"China","Fuzhou",281,"Leona Obrien","4.99",25301,"2007-04-28 20:33:50.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","2.99",25302,"2007-04-06 07:37:45.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","2.99",25303,"2007-04-06 17:12:09.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","2.99",25304,"2007-04-07 17:58:46.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","4.99",25305,"2007-04-07 20:25:19.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","0.99",25306,"2007-04-09 05:34:44.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","8.99",25307,"2007-04-09 14:46:10.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","6.99",25308,"2007-04-10 20:22:08.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","2.99",25309,"2007-04-27 16:00:46.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","3.99",25310,"2007-04-27 19:54:43.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","6.99",25311,"2007-04-28 22:24:27.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","4.99",25312,"2007-04-28 23:55:48.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","1.99",25313,"2007-04-29 06:54:30.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","0.99",25314,"2007-04-29 17:25:27.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","1.99",25315,"2007-04-30 02:37:39.996577"
"Puerto Rico","Ponce",282,"Jenny Castro","9.99",25316,"2007-04-30 04:29:18.996577"
"China","Korla",283,"Felicia Sutton","4.99",25317,"2007-04-06 00:00:53.996577"
"China","Korla",283,"Felicia Sutton","6.99",25318,"2007-04-06 01:40:23.996577"
"China","Korla",283,"Felicia Sutton","4.99",25319,"2007-04-06 03:03:38.996577"
"China","Korla",283,"Felicia Sutton","0.99",25320,"2007-04-06 07:30:22.996577"
"China","Korla",283,"Felicia Sutton","2.99",25321,"2007-04-08 09:06:54.996577"
"China","Korla",283,"Felicia Sutton","1.99",25322,"2007-04-08 17:56:16.996577"
"China","Korla",283,"Felicia Sutton","2.99",25323,"2007-04-10 23:26:19.996577"
"China","Korla",283,"Felicia Sutton","0.99",25324,"2007-04-11 03:31:29.996577"
"China","Korla",283,"Felicia Sutton","1.99",25325,"2007-04-11 16:18:35.996577"
"China","Korla",283,"Felicia Sutton","0.99",25326,"2007-04-11 16:58:18.996577"
"China","Korla",283,"Felicia Sutton","4.99",25327,"2007-04-12 17:02:11.996577"
"China","Korla",283,"Felicia Sutton","0.99",25328,"2007-04-27 18:52:57.996577"
"China","Korla",283,"Felicia Sutton","0.99",25329,"2007-04-28 06:42:38.996577"
"China","Korla",283,"Felicia Sutton","4.99",25330,"2007-04-30 16:59:03.996577"
"China","Korla",283,"Felicia Sutton","2.99",25331,"2007-04-30 21:41:19.996577"
"China","Korla",283,"Felicia Sutton","2.99",25332,"2007-04-30 01:12:36.996577"
"China","Korla",283,"Felicia Sutton","2.99",25333,"2007-04-30 13:23:48.996577"
"Nigeria","Benin City",284,"Sonia Gregory","0.99",25334,"2007-04-06 02:01:49.996577"
"Nigeria","Benin City",284,"Sonia Gregory","2.99",25335,"2007-04-07 03:38:34.996577"
"Nigeria","Benin City",284,"Sonia Gregory","7.99",25336,"2007-04-08 13:07:48.996577"
"Nigeria","Benin City",284,"Sonia Gregory","7.99",25337,"2007-04-08 20:44:44.996577"
"Nigeria","Benin City",284,"Sonia Gregory","6.99",25338,"2007-04-09 07:26:22.996577"
"Nigeria","Benin City",284,"Sonia Gregory","5.99",25339,"2007-04-11 14:44:16.996577"
"Nigeria","Benin City",284,"Sonia Gregory","2.99",25340,"2007-04-26 23:22:07.996577"
"Nigeria","Benin City",284,"Sonia Gregory","6.99",25341,"2007-04-27 06:05:00.996577"
"Nigeria","Benin City",284,"Sonia Gregory","4.99",25342,"2007-04-27 17:16:58.996577"
"Nigeria","Benin City",284,"Sonia Gregory","8.99",25343,"2007-04-28 03:01:41.996577"
"Nigeria","Benin City",284,"Sonia Gregory","2.99",25344,"2007-04-29 23:08:02.996577"
"Nigeria","Benin City",284,"Sonia Gregory","0.99",25345,"2007-04-30 09:02:34.996577"
"Japan","Otsu",285,"Miriam Mckinney","6.99",25346,"2007-04-06 22:54:31.996577"
"Japan","Otsu",285,"Miriam Mckinney","2.99",25347,"2007-04-09 05:32:30.996577"
"Japan","Otsu",285,"Miriam Mckinney","9.99",25348,"2007-04-10 07:20:39.996577"
"Japan","Otsu",285,"Miriam Mckinney","0.99",25349,"2007-04-11 00:20:54.996577"
"Japan","Otsu",285,"Miriam Mckinney","3.99",25350,"2007-04-11 03:41:15.996577"
"Japan","Otsu",285,"Miriam Mckinney","4.99",25351,"2007-04-11 04:23:08.996577"
"Japan","Otsu",285,"Miriam Mckinney","4.99",25352,"2007-04-11 17:48:42.996577"
"Japan","Otsu",285,"Miriam Mckinney","0.99",25353,"2007-04-12 09:08:05.996577"
"Japan","Otsu",285,"Miriam Mckinney","6.99",25354,"2007-04-27 07:48:26.996577"
"Japan","Otsu",285,"Miriam Mckinney","9.99",25355,"2007-04-27 16:55:05.996577"
"Japan","Otsu",285,"Miriam Mckinney","9.99",25356,"2007-04-28 04:14:54.996577"
"Japan","Otsu",285,"Miriam Mckinney","4.99",25357,"2007-04-28 19:24:44.996577"
"Japan","Otsu",285,"Miriam Mckinney","0.99",25358,"2007-04-29 06:53:13.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","4.99",25359,"2007-04-06 03:07:16.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","3.99",25360,"2007-04-06 08:22:38.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","6.99",25361,"2007-04-07 12:07:27.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","9.99",25362,"2007-04-07 22:28:09.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","4.99",25363,"2007-04-08 10:25:54.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","2.99",25364,"2007-04-08 18:49:57.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","4.99",25365,"2007-04-10 13:11:20.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","2.99",25366,"2007-04-12 06:48:49.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","2.99",25367,"2007-04-27 09:17:16.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","2.99",25368,"2007-04-27 11:18:22.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","0.99",25369,"2007-04-27 13:34:31.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","2.99",25370,"2007-04-27 15:39:08.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","6.99",25371,"2007-04-28 03:07:35.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","0.99",25372,"2007-04-29 04:48:44.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","6.99",25373,"2007-04-30 13:44:04.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","3.99",25374,"2007-04-30 09:47:47.996577"
"Nigeria","Effon-Alaiye",286,"Velma Lucas","5.99",25375,"2007-04-30 19:22:46.996577"
"India","Tambaram",287,"Becky Miles","4.99",25376,"2007-04-08 17:59:28.996577"
"India","Tambaram",287,"Becky Miles","1.99",25377,"2007-04-09 15:57:27.996577"
"India","Tambaram",287,"Becky Miles","3.99",25378,"2007-04-10 03:01:39.996577"
"India","Tambaram",287,"Becky Miles","0.99",25379,"2007-04-10 11:14:02.996577"
"India","Tambaram",287,"Becky Miles","3.99",25380,"2007-04-11 20:19:51.996577"
"India","Tambaram",287,"Becky Miles","2.99",25381,"2007-04-11 21:02:28.996577"
"India","Tambaram",287,"Becky Miles","2.99",25382,"2007-04-27 14:48:06.996577"
"India","Tambaram",287,"Becky Miles","2.99",25383,"2007-04-28 05:33:08.996577"
"India","Tambaram",287,"Becky Miles","6.99",25384,"2007-04-30 03:19:58.996577"
"India","Tambaram",287,"Becky Miles","1.99",25385,"2007-04-30 06:52:19.996577"
"India","Tambaram",287,"Becky Miles","6.99",25386,"2007-04-30 17:02:17.996577"
"Mexico","Valle de Santiago",288,"Bobbie Craig","3.99",25387,"2007-04-06 20:35:59.996577"
"Mexico","Valle de Santiago",288,"Bobbie Craig","2.99",25388,"2007-04-08 09:35:32.996577"
"Mexico","Valle de Santiago",288,"Bobbie Craig","0.99",25389,"2007-04-08 13:06:28.996577"
"Mexico","Valle de Santiago",288,"Bobbie Craig","2.99",25390,"2007-04-11 21:07:31.996577"
"Mexico","Valle de Santiago",288,"Bobbie Craig","3.99",25391,"2007-04-12 02:28:08.996577"
"Mexico","Valle de Santiago",288,"Bobbie Craig","0.99",25392,"2007-04-28 04:06:46.996577"
"Mexico","Valle de Santiago",288,"Bobbie Craig","2.99",25393,"2007-04-28 08:11:28.996577"
"Mexico","Valle de Santiago",288,"Bobbie Craig","2.99",25394,"2007-04-30 19:47:52.996577"
"Mexico","Valle de Santiago",288,"Bobbie Craig","0.99",25395,"2007-04-30 07:24:34.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","2.99",25396,"2007-04-06 02:57:39.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","0.99",25397,"2007-04-08 06:31:08.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","4.99",25398,"2007-04-09 04:14:06.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","8.99",25399,"2007-04-09 15:48:29.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","4.99",25400,"2007-04-10 02:43:51.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","0.99",25401,"2007-04-10 09:46:38.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","3.99",25402,"2007-04-11 00:11:32.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","7.99",25403,"2007-04-12 03:12:51.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","4.99",25404,"2007-04-27 05:42:57.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","4.99",25405,"2007-04-27 06:01:11.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","0.99",25406,"2007-04-27 12:15:21.996577"
"Hong Kong","Kowloon and New Kowloon",289,"Violet Rodriquez","2.99",25407,"2007-04-30 22:25:21.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","4.99",25408,"2007-04-07 01:26:25.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","0.99",25409,"2007-04-07 03:17:39.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","0.99",25410,"2007-04-07 20:33:02.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","2.99",25411,"2007-04-09 05:07:25.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","5.99",25412,"2007-04-09 10:11:34.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","2.99",25413,"2007-04-10 14:50:46.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","4.99",25414,"2007-04-12 16:47:16.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","4.99",25415,"2007-04-26 22:19:53.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","2.99",25416,"2007-04-27 09:47:27.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","1.99",25417,"2007-04-28 00:15:46.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","4.99",25418,"2007-04-29 12:58:57.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","7.99",25419,"2007-04-30 03:27:21.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","0.99",25420,"2007-04-30 19:13:05.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","3.99",25421,"2007-04-30 19:07:24.996577"
"Venezuela","Valle de la Pascua",290,"Kristina Chambers","1.99",25422,"2007-04-30 23:02:18.996577"
"United States","Roanoke",291,"Toni Holt","4.99",25423,"2007-04-05 23:11:32.996577"
"United States","Roanoke",291,"Toni Holt","3.99",25424,"2007-04-08 17:31:12.996577"
"United States","Roanoke",291,"Toni Holt","2.99",25425,"2007-04-10 11:01:09.996577"
"United States","Roanoke",291,"Toni Holt","4.99",25426,"2007-04-12 02:20:20.996577"
"United States","Roanoke",291,"Toni Holt","2.99",25427,"2007-04-12 15:12:42.996577"
"United States","Roanoke",291,"Toni Holt","5.99",25428,"2007-04-27 20:49:31.996577"
"United States","Roanoke",291,"Toni Holt","0.99",25429,"2007-04-27 20:59:43.996577"
"United States","Roanoke",291,"Toni Holt","0.99",25430,"2007-04-29 15:07:54.996577"
"United States","Roanoke",291,"Toni Holt","4.99",25431,"2007-04-29 15:14:33.996577"
"United States","Roanoke",291,"Toni Holt","5.99",25432,"2007-04-30 09:52:54.996577"
"United States","Roanoke",291,"Toni Holt","5.99",25433,"2007-04-30 11:10:47.996577"
"United States","Roanoke",291,"Toni Holt","7.99",25434,"2007-04-30 13:24:12.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","0.99",25435,"2007-04-06 01:17:05.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","4.99",25436,"2007-04-07 09:43:37.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","4.99",25437,"2007-04-09 04:36:48.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","0.99",25438,"2007-04-09 12:25:09.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","4.99",25439,"2007-04-10 20:59:27.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","8.99",25440,"2007-04-11 14:27:36.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","6.99",25441,"2007-04-12 20:13:51.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","5.99",25442,"2007-04-27 07:21:49.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","2.99",25443,"2007-04-27 07:56:11.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","2.99",25444,"2007-04-27 20:16:29.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","4.99",25445,"2007-04-28 05:10:23.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","2.99",25446,"2007-04-28 15:18:09.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","4.99",25447,"2007-04-29 21:32:06.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","8.99",25448,"2007-04-30 03:10:08.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","5.99",25449,"2007-04-30 09:12:07.996577"
"United Arab Emirates","Sharja",292,"Misty Lambert","1.99",25450,"2007-04-30 10:07:39.996577"
"Spain","Donostia-San Sebastin",293,"Mae Fletcher","3.99",25451,"2007-04-06 18:04:21.996577"
"Spain","Donostia-San Sebastin",293,"Mae Fletcher","0.99",25452,"2007-04-07 17:17:20.996577"
"Spain","Donostia-San Sebastin",293,"Mae Fletcher","4.99",25453,"2007-04-08 02:34:56.996577"
"Spain","Donostia-San Sebastin",293,"Mae Fletcher","6.99",25454,"2007-04-08 21:12:54.996577"
"Spain","Donostia-San Sebastin",293,"Mae Fletcher","3.99",25455,"2007-04-10 11:31:28.996577"
"Spain","Donostia-San Sebastin",293,"Mae Fletcher","9.99",25456,"2007-04-11 22:38:07.996577"
"Spain","Donostia-San Sebastin",293,"Mae Fletcher","4.99",25457,"2007-04-27 22:34:19.996577"
"Spain","Donostia-San Sebastin",293,"Mae Fletcher","4.99",25458,"2007-04-29 10:56:43.996577"
"Spain","Donostia-San Sebastin",293,"Mae Fletcher","2.99",25459,"2007-04-29 17:31:31.996577"
"Spain","Donostia-San Sebastin",293,"Mae Fletcher","2.99",25460,"2007-04-30 08:07:41.996577"
"United States","Dayton",294,"Shelly Watts","4.99",25461,"2007-04-06 07:47:56.996577"
"United States","Dayton",294,"Shelly Watts","4.99",25462,"2007-04-06 23:56:10.996577"
"United States","Dayton",294,"Shelly Watts","7.99",25463,"2007-04-08 14:41:31.996577"
"United States","Dayton",294,"Shelly Watts","5.99",25464,"2007-04-11 09:53:35.996577"
"United States","Dayton",294,"Shelly Watts","6.99",25465,"2007-04-27 15:19:25.996577"
"United States","Dayton",294,"Shelly Watts","4.99",25466,"2007-04-28 05:08:59.996577"
"United States","Dayton",294,"Shelly Watts","4.99",25467,"2007-04-29 21:32:51.996577"
"United States","Dayton",294,"Shelly Watts","2.99",25468,"2007-04-30 10:57:11.996577"
"United States","Dayton",294,"Shelly Watts","2.99",25469,"2007-04-30 23:23:37.996577"
"United States","Dayton",294,"Shelly Watts","0.99",25470,"2007-04-30 02:19:32.996577"
"United States","Dayton",294,"Shelly Watts","0.99",25471,"2007-04-30 22:41:02.996577"
"United States","Dayton",294,"Shelly Watts","4.99",25472,"2007-04-30 23:41:48.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","1.99",25473,"2007-04-05 22:27:41.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","9.99",25474,"2007-04-06 16:49:39.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","1.99",25475,"2007-04-07 07:48:37.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","1.99",25476,"2007-04-07 21:08:28.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","2.99",25477,"2007-04-09 00:32:58.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","4.99",25478,"2007-04-09 02:28:12.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","2.99",25479,"2007-04-09 13:35:43.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","4.99",25480,"2007-04-10 23:42:36.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","2.99",25481,"2007-04-11 13:34:55.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","3.99",25482,"2007-04-11 17:45:47.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","0.99",25483,"2007-04-28 16:49:42.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","7.99",25484,"2007-04-28 17:36:04.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","9.99",25485,"2007-04-29 21:24:04.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","2.99",25486,"2007-04-30 00:59:52.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","7.99",25487,"2007-04-30 19:39:47.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","8.99",25488,"2007-04-30 05:39:30.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","4.99",25489,"2007-04-30 09:13:37.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","4.99",25490,"2007-04-30 21:36:06.996577"
"Russian Federation","Kolpino",295,"Daisy Bates","0.99",25491,"2007-04-30 23:46:08.996577"
"India","Patiala",296,"Ramona Hale","7.99",25492,"2007-04-05 21:58:21.996577"
"India","Patiala",296,"Ramona Hale","2.99",25493,"2007-04-06 13:47:10.996577"
"India","Patiala",296,"Ramona Hale","4.99",25494,"2007-04-07 23:24:56.996577"
"India","Patiala",296,"Ramona Hale","0.99",25495,"2007-04-09 04:16:48.996577"
"India","Patiala",296,"Ramona Hale","4.99",25496,"2007-04-10 02:51:24.996577"
"India","Patiala",296,"Ramona Hale","4.99",25497,"2007-04-11 00:33:11.996577"
"India","Patiala",296,"Ramona Hale","5.99",25498,"2007-04-11 21:03:15.996577"
"India","Patiala",296,"Ramona Hale","6.99",25499,"2007-04-26 22:44:57.996577"
"India","Patiala",296,"Ramona Hale","4.99",25500,"2007-04-27 21:07:19.996577"
"India","Patiala",296,"Ramona Hale","0.99",25501,"2007-04-28 20:01:23.996577"
"India","Patiala",296,"Ramona Hale","5.99",25502,"2007-04-30 12:43:28.996577"
"India","Patiala",296,"Ramona Hale","2.99",25503,"2007-04-30 15:10:00.996577"
"India","Ahmadnagar",297,"Sherri Rhodes","0.99",25504,"2007-04-06 02:39:01.996577"
"India","Ahmadnagar",297,"Sherri Rhodes","2.99",25505,"2007-04-08 06:30:44.996577"
"India","Ahmadnagar",297,"Sherri Rhodes","5.99",25506,"2007-04-08 20:34:44.996577"
"India","Ahmadnagar",297,"Sherri Rhodes","8.99",25507,"2007-04-10 10:26:04.996577"
"India","Ahmadnagar",297,"Sherri Rhodes","2.99",25508,"2007-04-11 01:30:54.996577"
"India","Ahmadnagar",297,"Sherri Rhodes","6.99",25509,"2007-04-11 02:51:44.996577"
"India","Ahmadnagar",297,"Sherri Rhodes","4.99",25510,"2007-04-11 08:14:14.996577"
"India","Ahmadnagar",297,"Sherri Rhodes","2.99",25511,"2007-04-26 23:24:56.996577"
"India","Ahmadnagar",297,"Sherri Rhodes","0.99",25512,"2007-04-28 08:37:20.996577"
